company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time,hour,is_business_hours,avg_resolution_by_hour,avg_resolution_by_day,peak_hour,customer_priority_score,customer_open_ticket_ratio,customer_segment,customer_importance,urgency_resolve_ratio,experience_adjusted_priority,submission_hour,is_peak_hour,routing_score
GlobalFinance Corp,chat,2025-07-09 21:01:37,0,2,2,Basic,14901.62,14,3,AM_11,Analytics,59.29331785,29.11579686,Other,Analytics,0,0,0,1,67.0,21,0,55.03842592592592,54.19294294294294,1,1.5590614191638177,3.0,Low,0.5590614191638176,0.014705882352941176,1.6771842574914526,21,0,0.8680038934516087
InsightlySoft,email,2025-07-08 18:01:37,3,5,1,Basic,533.55,35,1,AM_10,"Analytics,Collaboration,Billing",44.17940991,46.42173813,Bug,Billing,0,0,0,0,41.3,18,1,53.46582914572865,54.71074626865671,0,0.020017100167287506,1.0,Low,0.020017100167287506,0.0,0.12010260100372504,18,0,0.06005130050186252
GlobalFinance Corp,email,2025-06-14 21:01:37,2,2,5,Basic,1256.27,59,1,AM_16,"Analytics,Security",35.26961362,36.34080397,Feature Request,Billing,0,0,1,1,41.1,21,0,55.03842592592592,54.57093791281373,1,1.0471312574775715,1.0,Low,1.0471312574775715,0.023752969121140142,3.1413937724327146,21,0,1.6182028244586375
InsightlySoft,web_form,2025-06-21 19:01:37,2,1,5,Basic,1355.03,45,2,AM_10,"Billing,Security",37.50419996,36.46916686,Performance,Analytics,2,0,0,0,50.1,19,0,54.95531914893617,54.57093791281373,1,0.05083641877927016,0.6666666666666666,Low,0.05083641877927016,0.0,0.10167283755854031,19,0,0.05083641877927016
InsightlySoft,web_form,2025-06-17 00:01:37,1,3,1,Pro,3881.95,14,1,AM_7,"Collaboration,Billing,Security",57.48690683,31.23256346,Feature Request,Collaboration,0,0,0,0,68.8,0,0,53.43349056603773,54.71074626865671,0,0.14563842562909143,1.0,Low,0.14563842562909143,0.0,0.5825537025163657,0,0,0.29127685125818287
GlobalFinance Corp,chat,2025-06-16 02:01:37,1,3,0,Pro,6530.44,49,2,AM_5,"Collaboration,Integration",53.44321403,39.53570061,How-To,Security,0,0,0,0,53.1,2,0,54.24957264957265,54.49318181818182,0,0.24500135248141885,2.0,Low,0.24500135248141885,0.0,0.9800054099256754,2,0,0.4900027049628377
InsightlySoft,chat,2025-06-27 04:01:37,1,1,4,Enterprise,609.27,3,0,AM_5,"Analytics,Billing",40.53180975,26.52934473,Bug,Integration,0,0,0,1,53.2,4,0,54.54949494949494,53.43489425981873,1,1.0228578738992096,0.0,Low,0.02285787389920956,0.01845018450184502,0.04571574779841912,4,0,0.05975824290289959
GlobalFinance Corp,email,2025-06-29 09:01:37,1,5,6,Pro,3751.63,15,3,AM_14,Billing,50.18374904,29.62371195,Feature Request,Billing,0,0,0,0,59.5,9,1,53.0990243902439,54.45521472392638,0,0.14074923343754256,3.0,Low,0.14074923343754256,0.0,0.8444954006252554,9,1,0.7222477003126277
GlobalFinance Corp,web_form,2025-06-17 20:01:37,1,2,1,Basic,7211.26,21,0,AM_19,"Integration,Billing",57.71786049,43.00721694,Bug,Collaboration,0,0,0,1,89.5,20,0,52.49414634146341,54.71074626865671,0,1.270543554966458,0.0,Low,0.2705435549664581,0.011049723756906077,0.8116306648993743,20,0,0.4279147799634993
GlobalFinance Corp,chat,2025-06-21 12:01:37,0,4,5,Pro,387.92,2,0,AM_11,"Analytics,Integration",64.29304225,15.0152628,Other,Security,0,0,1,1,84.5,12,1,54.15106382978723,54.57093791281373,0,1.0145535254369678,0.0,Low,1.0145535254369678,0.011695906432748537,5.072767627184839,12,1,2.8597756264579166
GlobalFinance Corp,chat,2025-07-12 16:01:37,0,5,5,Pro,3024.07,21,2,AM_8,"Billing,Security,Analytics",49.52498011,31.21078048,How-To,Analytics,2,0,1,1,58.5,16,1,54.52608695652174,54.57093791281373,1,1.1134534947106909,0.6666666666666666,Low,1.1134534947106909,0.01680672268907563,6.680720968264145,16,1,3.6739739295102236
GlobalFinance Corp,chat,2025-06-16 12:01:37,1,4,0,Enterprise,678.38,57,1,AM_12,"Billing,Integration",51.22267933,40.53069565,How-To,Security,1,0,1,1,62.9,12,1,54.15106382978723,54.49318181818182,0,1.0254506614403234,0.5,Low,1.0254506614403234,0.01564945226917058,5.127253307201617,12,1,2.8949255581391493
GlobalFinance Corp,chat,2025-07-10 08:01:37,0,5,3,Basic,1745.57,10,0,AM_14,"Integration,Collaboration,Analytics",46.37262944,47.56270814,Performance,Security,1,0,1,1,59.6,8,1,53.45117370892019,54.38695014662757,0,1.0654882382888426,0.0,Low,1.0654882382888426,0.0165016501650165,6.392929429733056,8,0,3.229468015196561
GlobalFinance Corp,chat,2025-07-05 18:01:37,0,4,5,Basic,406.8,27,0,AM_14,"Security,Integration,Billing",48.128529,37.25467725,Feature Request,Security,0,0,0,0,50.3,18,1,53.46582914572865,54.57093791281373,0,0.01526184302886807,0.0,Low,0.01526184302886807,0.0,0.07630921514434034,18,0,0.03815460757217017
GlobalFinance Corp,chat,2025-06-17 08:01:37,0,4,1,Enterprise,3452.43,54,1,AM_12,"Integration,Security,Collaboration",53.74982206,42.57203259,How-To,Integration,1,0,0,1,70.2,8,1,53.45117370892019,54.71074626865671,0,1.1295242004133603,0.5,Low,0.12952420041336035,0.014044943820224719,0.6476210020668017,8,0,0.3519003886738503
GlobalFinance Corp,email,2025-06-27 01:01:37,2,2,4,Basic,1539.36,47,1,AM_8,"Analytics,Billing",37.15391601,41.01749359,Performance,Billing,1,0,1,1,49.6,1,0,53.35205479452055,53.43489425981873,0,1.057751894505699,0.5,Low,1.057751894505699,0.019762845849802372,3.173255683517097,1,0,1.6261535334581532
GlobalFinance Corp,web_form,2025-07-11 18:01:37,3,6,4,Basic,2512.8,19,3,AM_10,"Billing,Security,Analytics",54.50016447,30.40847485,How-To,Billing,0,0,0,0,67.6,18,1,53.46582914572865,53.43489425981873,0,0.09427226932876029,3.0,Low,0.09427226932876029,0.0,0.659905885301322,18,0,0.329952942650661
GlobalFinance Corp,web_form,2025-06-26 04:01:37,1,0,3,Basic,2224.13,53,1,AM_10,Security,44.12482941,32.85607233,Other,Integration,0,0,1,1,58.7,4,0,54.54949494949494,54.38695014662757,1,1.0834422884360775,1.0,Low,1.0834422884360775,0.01675041876046901,1.0834422884360775,4,0,0.5752219817389768
InsightlySoft,chat,2025-07-07 00:01:37,1,1,0,Basic,3552.36,12,2,AM_8,"Billing,Security",40.61757422,36.78109728,Feature Request,Collaboration,0,0,1,1,45.9,0,0,53.43349056603773,54.49318181818182,0,1.1332732563963368,2.0,Low,1.1332732563963368,0.021321961620469083,2.2665465127926736,0,0,1.175917179637275
InsightlySoft,web_form,2025-07-11 20:01:37,2,0,4,Pro,6777.95,49,0,AM_16,"Collaboration,Security",40.65404034,51.86756536,Feature Request,Security,0,1,0,1,48.1,20,0,52.49414634146341,53.43489425981873,0,3.2542871409968446,0.0,Medium,2.2542871409968446,0.020366598778004074,2.2542871409968446,20,0,1.1678767680544304
GlobalFinance Corp,web_form,2025-07-08 12:01:37,2,2,1,Enterprise,984.47,16,0,AM_5,"Analytics,Billing,Integration",67.02553019,39.07349527,Bug,Analytics,0,0,1,1,85.9,12,1,54.15106382978723,54.71074626865671,0,1.0369341853653633,0.0,Low,1.0369341853653633,0.01150747986191024,3.1108025560960897,12,1,1.8784162377718654
GlobalFinance Corp,web_form,2025-07-04 12:01:37,0,1,4,Enterprise,2712.84,8,0,AM_4,"Security,Analytics,Integration",60.97390408,34.94411263,Performance,Integration,0,0,0,1,71.9,12,1,54.15106382978723,53.43489425981873,0,1.101777134322602,0.0,Low,0.10177713432260191,0.013717421124828532,0.20355426864520382,12,1,0.42921197657225896
GlobalFinance Corp,chat,2025-06-22 08:01:37,2,2,6,Basic,2558.3,57,1,AM_2,"Security,Analytics,Billing",39.36579908,25.29691528,Other,Security,0,0,0,0,38.9,8,1,53.45117370892019,54.45521472392638,0,0.09597928471178266,1.0,Low,0.09597928471178266,0.0,0.287937854135348,8,0,0.143968927067674
GlobalFinance Corp,chat,2025-06-17 14:01:37,1,8,1,Pro,1135.65,37,2,AM_5,"Billing,Integration,Analytics",50.70545247,32.79172005,Bug,Security,2,0,0,0,56.2,14,1,53.275252525252526,54.71074626865671,0,0.04260597845559003,0.6666666666666666,Low,0.04260597845559003,0.0,0.3834538061003102,14,1,0.4917269030501551
GlobalFinance Corp,web_form,2025-07-10 15:01:37,0,5,3,Basic,2076.96,25,0,AM_16,Analytics,50.2988871,32.92272677,Other,Billing,1,0,0,0,61.1,15,1,56.202551020408166,54.38695014662757,1,0.0779209378004863,0.0,Low,0.0779209378004863,0.0,0.46752562680291776,15,1,0.5337628134014589
GlobalFinance Corp,web_form,2025-07-03 04:01:37,0,2,3,Enterprise,123.88,24,1,AM_10,"Security,Billing",65.33662375,41.26672593,Bug,Integration,0,0,0,1,78.7,4,0,54.54949494949494,54.38695014662757,1,1.0046475838604134,1.0,Low,0.004647583860413413,0.012547051442910916,0.013942751581240238,4,0,0.03206547867644195
GlobalFinance Corp,chat,2025-06-21 07:01:37,0,1,5,Basic,1670.26,47,3,AM_3,"Collaboration,Analytics,Security",43.60295286,31.25700821,Bug,Analytics,1,1,1,1,52.0,7,0,55.015846994535515,54.57093791281373,1,3.0626628464537786,1.5,Medium,3.0626628464537786,0.018867924528301886,6.125325692907557,7,0,3.1003986955103824
GlobalFinance Corp,email,2025-06-17 03:01:37,1,2,1,Pro,946.3,40,1,AM_11,Collaboration,25.77401647,36.68762146,Feature Request,Integration,1,0,0,0,30.0,3,0,54.14031413612565,54.71074626865671,0,0.035502168284704656,0.5,Low,0.035502168284704656,0.0,0.10650650485411398,3,0,0.05325325242705699
InsightlySoft,web_form,2025-06-25 19:01:37,2,5,2,Pro,5984.76,18,2,AM_9,"Collaboration,Billing,Analytics",46.78961914,37.50087219,Other,Analytics,0,0,0,0,60.4,19,0,54.95531914893617,54.19294294294294,1,0.2245291732680641,2.0,Low,0.2245291732680641,0.0,1.3471750396083846,19,0,0.6735875198041923
GlobalFinance Corp,email,2025-07-10 10:01:37,0,5,3,Enterprise,1328.53,21,0,AM_16,Collaboration,45.27819828,37.5443848,Performance,Security,0,0,1,1,43.0,10,1,53.89094827586207,54.38695014662757,0,1.0498422230067406,0.0,Low,1.0498422230067406,0.022727272727272728,6.299053338040443,10,1,3.494981214474767
InsightlySoft,web_form,2025-06-19 17:01:37,0,2,3,Enterprise,640.36,8,2,AM_5,"Integration,Billing",52.56565902,30.84564256,Performance,Analytics,0,0,0,1,65.0,17,1,55.64358974358974,54.38695014662757,1,1.0240242718829056,2.0,Low,0.0240242718829055,0.015151515151515152,0.0720728156487165,17,1,0.36633943812738856
GlobalFinance Corp,email,2025-06-17 13:01:37,1,4,1,Basic,2262.97,19,2,AM_17,Integration,56.5874621,31.73716235,Bug,Security,1,0,0,0,55.2,13,1,55.283884297520665,54.71074626865671,1,0.08489944178721133,1.0,Low,0.08489944178721133,0.0,0.42449720893605664,13,1,0.5122486044680283
GlobalFinance Corp,email,2025-07-05 01:01:37,0,1,5,Basic,4997.46,49,0,AM_18,"Analytics,Integration,Collaboration",59.44542553,38.56636836,Bug,Analytics,1,1,0,1,76.3,1,0,53.35205479452055,54.57093791281373,0,3.187488815297559,0.0,Medium,2.187488815297559,0.0129366106080207,4.374977630595118,1,0,2.2133620365136
InsightlySoft,email,2025-06-28 08:01:37,2,1,5,Pro,1311.08,30,3,AM_14,"Security,Collaboration",59.12124034,31.20344019,Other,Billing,0,0,0,0,50.2,8,1,53.45117370892019,54.57093791281373,0,0.04918755446973536,3.0,Low,0.04918755446973536,0.0,0.09837510893947073,8,0,0.04918755446973536
GlobalFinance Corp,chat,2025-06-23 21:01:37,1,1,0,Basic,5628.63,27,1,AM_11,"Analytics,Security,Billing",54.49540493,22.22505827,Feature Request,Integration,0,0,1,1,62.5,21,0,55.03842592592592,54.49318181818182,1,1.2111683075899156,1.0,Low,1.2111683075899156,0.015748031496062992,2.422336615179831,21,0,1.2426643705820415
InsightlySoft,email,2025-06-15 19:01:37,2,5,6,Enterprise,1184.15,36,0,AM_18,"Integration,Security",58.51134113,37.5154519,Feature Request,Billing,0,0,0,1,71.0,19,0,54.95531914893617,54.45521472392638,1,1.0444255443034272,0.0,Low,0.04442554430342705,0.013888888888888888,0.2665532658205623,19,0,0.16105441068805892
GlobalFinance Corp,email,2025-07-04 07:01:37,1,2,4,Basic,3990.85,36,3,AM_4,"Analytics,Security,Integration",34.3319333,20.34149075,Other,Collaboration,0,0,1,1,51.1,7,0,55.015846994535515,53.43489425981873,1,1.1497240075018635,3.0,Low,1.1497240075018635,0.019193857965451054,3.4491720225055906,7,0,1.7629737271836974
GlobalFinance Corp,email,2025-06-23 01:01:37,0,4,0,Basic,367.35,26,4,AM_17,Integration,45.42705403,34.71885685,Other,Integration,1,0,0,0,51.4,1,0,53.35205479452055,54.49318181818182,0,0.013781804416555275,2.0,Low,0.013781804416555275,0.0,0.06890902208277637,1,0,0.034454511041388185
InsightlySoft,web_form,2025-07-11 11:01:37,1,4,4,Basic,192.66,20,0,AM_11,"Integration,Billing",48.06302381,27.44182897,Feature Request,Integration,2,0,0,0,40.4,11,1,55.90837696335078,53.43489425981873,1,0.007227990850397547,0.0,Low,0.007227990850397547,0.0,0.03613995425198773,11,1,0.31806997712599383
GlobalFinance Corp,email,2025-07-12 14:01:37,0,5,5,Pro,4013.38,52,3,AM_14,Analytics,52.55134182,33.71361051,Bug,Analytics,0,0,0,0,49.6,14,1,53.275252525252526,54.57093791281373,0,0.15056926149262176,3.0,Low,0.15056926149262176,0.0,0.9034155689557306,14,1,0.7517077844778652
InsightlySoft,web_form,2025-07-05 08:01:37,0,4,5,Enterprise,1378.49,41,2,AM_9,Billing,41.71282025,49.65277115,Feature Request,Security,0,0,0,1,52.5,8,1,53.45117370892019,54.57093791281373,0,1.0517165634141208,2.0,Low,0.05171656341412081,0.018691588785046728,0.25858281707060404,8,0,0.16667458610539548
GlobalFinance Corp,email,2025-07-12 15:01:37,1,3,5,Pro,1497.66,59,0,AM_18,"Billing,Security,Analytics",41.29294528,40.87331827,How-To,Analytics,0,0,0,0,47.2,15,1,56.202551020408166,54.57093791281373,1,0.05618744304477521,0.0,Low,0.05618744304477521,0.0,0.22474977217910083,15,1,0.4123748860895504
InsightlySoft,email,2025-07-07 00:01:37,1,3,0,Basic,2561.02,14,0,AM_8,"Integration,Security",44.45492689,31.32908217,How-To,Integration,0,0,0,0,49.1,0,0,53.43349056603773,54.49318181818182,0,0.09608133046654795,0.0,Low,0.09608133046654795,0.0,0.3843253218661918,0,0,0.1921626609330959
InsightlySoft,chat,2025-07-13 08:01:37,0,3,6,Basic,12998.6,33,0,AM_5,Collaboration,52.35641626,25.23998473,Other,Billing,0,0,1,1,68.4,8,1,53.45117370892019,54.45521472392638,0,1.4876661573132854,0.0,Low,1.4876661573132854,0.01440922190201729,5.950664629253142,8,0,3.0041507584306055
GlobalFinance Corp,web_form,2025-07-09 07:01:37,3,5,2,Enterprise,564.45,9,0,AM_13,"Analytics,Collaboration,Integration",14.44561608,20.83057617,How-To,Security,0,0,0,1,33.9,7,0,55.015846994535515,54.19294294294294,1,1.0211763699548786,0.0,Low,0.02117636995487852,0.02865329512893983,0.12705821972927112,7,0,0.12083570012251521
GlobalFinance Corp,email,2025-06-18 10:01:37,0,4,2,Basic,1069.4,23,0,AM_0,"Analytics,Billing,Collaboration",47.81193438,25.09487885,Performance,Analytics,1,0,0,0,43.8,10,1,53.89094827586207,54.19294294294294,0,0.04012048902426626,0.0,Low,0.04012048902426626,0.0,0.2006024451213313,10,1,0.40030122256066564
InsightlySoft,web_form,2025-06-26 07:01:37,2,3,3,Enterprise,3138.38,45,1,AM_0,Billing,40.77617446,28.61594695,How-To,Billing,0,0,0,1,64.2,7,0,55.015846994535515,54.38695014662757,1,1.1177420425883455,1.0,Low,0.11774204258834556,0.015337423312883436,0.47096817035338223,7,0,0.266158931802458
GlobalFinance Corp,web_form,2025-06-26 18:01:37,1,2,3,Enterprise,3621.57,30,1,AM_10,Collaboration,39.40576578,26.13926144,Feature Request,Analytics,0,1,0,1,45.9,18,1,53.46582914572865,54.38695014662757,0,3.135869795619611,1.0,Medium,2.135869795619611,0.021321961620469083,6.407609386858834,18,0,3.2464486166703552
GlobalFinance Corp,chat,2025-06-15 10:01:37,5,4,6,Pro,3674.01,53,0,AM_2,Analytics,51.32132592,39.22006861,How-To,Integration,0,0,0,0,52.9,10,1,53.89094827586207,54.45521472392638,0,0.13783717774457124,0.0,Low,0.13783717774457124,0.0,0.6891858887228562,10,1,0.6445929443614281
GlobalFinance Corp,chat,2025-06-24 01:01:37,1,5,1,Enterprise,2714.61,50,2,AM_4,"Security,Analytics,Collaboration",49.43937717,35.14786277,Bug,Analytics,1,1,0,1,67.9,1,0,53.35205479452055,54.71074626865671,0,3.1018435390968424,1.0,Medium,2.1018435390968424,0.014513788098693758,12.611061234581054,1,0,6.334558193487915
InsightlySoft,chat,2025-06-27 23:01:37,1,1,4,Basic,2662.26,42,1,AM_7,"Integration,Analytics",50.04473644,48.53630217,Other,Billing,0,0,0,0,47.8,23,0,54.82280701754386,53.43489425981873,1,0.09987953348582672,1.0,Low,0.09987953348582672,0.0,0.19975906697165344,23,0,0.09987953348582672
InsightlySoft,chat,2025-07-01 07:01:37,1,5,1,Enterprise,480.88,28,1,AM_17,"Analytics,Security,Billing",49.69442907,27.35096258,Bug,Billing,0,0,0,1,50.3,7,0,55.015846994535515,54.71074626865671,1,1.018041089173358,1.0,Low,0.018041089173358105,0.019493177387914232,0.10824653504014864,7,0,0.09310962229590278
InsightlySoft,chat,2025-07-06 00:01:37,2,5,6,Basic,5398.63,58,0,AM_4,Analytics,62.00163636,33.03329443,How-To,Billing,0,0,0,0,57.1,0,0,53.43349056603773,54.45521472392638,0,0.2025394386207916,0.0,Low,0.2025394386207916,0.0,1.2152366317247496,0,0,0.6076183158623748
InsightlySoft,chat,2025-06-19 03:01:37,1,2,3,Pro,26.81,31,1,AM_11,"Analytics,Billing,Security",59.78282139,21.88890651,Bug,Analytics,0,0,0,0,62.5,3,0,54.14031413612565,54.38695014662757,0,0.001005825987227023,1.0,Low,0.001005825987227023,0.0,0.0030174779616810687,3,0,0.0015087389808405344
InsightlySoft,chat,2025-07-01 01:01:37,1,2,1,Basic,1621.68,26,1,AM_17,"Collaboration,Billing",34.06737023,36.32335367,Performance,Integration,0,0,0,0,38.2,1,0,53.35205479452055,54.71074626865671,0,0.0608402792602133,1.0,Low,0.0608402792602133,0.0,0.1825208377806399,1,0,0.09126041889031995
InsightlySoft,chat,2025-06-29 06:01:37,1,2,6,Pro,727.78,36,0,AM_11,"Billing,Analytics,Collaboration",43.11693454,20.64223951,Bug,Collaboration,1,0,0,0,29.8,6,0,54.673459715639815,54.45521472392638,1,0.02730399242760473,0.0,Low,0.02730399242760473,0.0,0.08191197728281419,6,0,0.04095598864140709
InsightlySoft,email,2025-06-25 14:01:37,0,2,2,Basic,330.58,59,2,AM_7,"Collaboration,Analytics,Security",44.30686009,26.79251534,Performance,Collaboration,0,0,0,0,58.1,14,1,53.275252525252526,54.19294294294294,0,0.012402310886143575,2.0,Low,0.012402310886143575,0.0,0.037206932658430725,14,1,0.3186034663292153
InsightlySoft,web_form,2025-07-09 05:01:37,1,4,2,Pro,1154.74,47,0,AM_8,"Security,Collaboration,Analytics",32.80694046,35.29575729,Feature Request,Collaboration,0,0,0,0,33.9,5,0,54.353539823008845,54.19294294294294,1,0.04332217458002732,0.0,Low,0.04332217458002732,0.0,0.21661087290013661,5,0,0.10830543645006831
InsightlySoft,chat,2025-06-17 15:01:37,1,3,1,Pro,3211.71,36,0,AM_14,"Billing,Analytics,Integration",75.24639714,11.68359825,Bug,Security,0,0,0,0,66.1,15,1,56.202551020408166,54.71074626865671,1,0.12049315111663192,0.0,Low,0.12049315111663192,0.0,0.4819726044665277,15,1,0.5409863022332638
GlobalFinance Corp,chat,2025-07-09 17:01:37,1,1,2,Enterprise,2061.99,52,2,AM_2,"Collaboration,Security,Integration",49.03023049,30.26532625,How-To,Integration,0,0,0,1,54.0,17,1,55.64358974358974,54.19294294294294,1,1.077359310981061,2.0,Low,0.07735931098106112,0.01818181818181818,0.15471862196212224,17,1,0.4137229473446975
InsightlySoft,web_form,2025-06-19 12:01:37,0,5,3,Pro,6203.15,11,0,AM_14,Billing,36.14987344,31.76385891,Feature Request,Integration,0,0,0,0,39.5,12,1,54.15106382978723,54.38695014662757,0,0.23272247193835535,0.0,Low,0.23272247193835535,0.0,1.396334831630132,12,1,0.998167415815066
GlobalFinance Corp,email,2025-06-25 22:01:37,0,2,2,Pro,2746.51,12,1,AM_3,"Analytics,Collaboration",58.67337257,42.62076228,Other,Security,0,1,0,1,80.4,22,0,54.11608040201005,54.19294294294294,0,3.1030403257060386,1.0,Medium,2.1030403257060386,0.012285012285012284,6.309120977118116,22,0,3.1791305131290826
GlobalFinance Corp,web_form,2025-07-09 09:01:37,1,3,2,Enterprise,875.61,45,1,AM_15,Security,49.33500254,40.19260716,Other,Collaboration,1,1,0,1,71.7,9,1,53.0990243902439,54.19294294294294,0,3.032850104165455,0.5,Medium,2.032850104165455,0.013755158184319119,8.13140041666182,9,1,4.3932105246995485
GlobalFinance Corp,web_form,2025-07-10 23:01:37,2,0,3,Enterprise,2172.19,2,2,AM_18,"Collaboration,Billing,Analytics",40.40535899,35.46107069,How-To,Collaboration,0,0,1,1,53.9,23,0,54.82280701754386,54.38695014662757,1,1.0814936647219198,2.0,Low,1.0814936647219198,0.018214936247723135,1.0814936647219198,23,0,0.5771767048564062
InsightlySoft,chat,2025-06-19 14:01:37,0,1,3,Pro,773.93,40,1,AM_17,"Analytics,Security,Billing",54.97014164,29.53585572,Performance,Security,0,0,0,0,53.4,14,1,53.275252525252526,54.38695014662757,0,0.029035393744670266,1.0,Low,0.029035393744670266,0.0,0.05807078748934053,14,1,0.3290353937446703
InsightlySoft,web_form,2025-06-20 19:01:37,0,3,4,Enterprise,590.44,4,0,AM_15,"Integration,Analytics,Security",57.16588195,33.60684334,Bug,Billing,0,1,0,1,80.4,19,0,54.95531914893617,53.43489425981873,1,3.0221514321483895,0.0,Medium,2.0221514321483895,0.012285012285012284,8.088605728593558,19,0,4.068872888866804
InsightlySoft,web_form,2025-07-13 13:01:37,0,2,6,Pro,9304.65,32,0,AM_11,"Analytics,Integration",54.91807329,41.28299699,Other,Integration,0,0,1,1,72.4,13,1,55.283884297520665,54.45521472392638,1,1.3490808941459127,0.0,Low,1.3490808941459127,0.013623978201634876,4.047242682437738,13,1,2.350869297622139
InsightlySoft,chat,2025-06-22 22:01:37,0,2,6,Basic,1893.52,41,1,AM_11,Security,53.47699328,38.22430675,Bug,Collaboration,0,0,0,0,48.5,22,0,54.11608040201005,54.45521472392638,0,0.0710388520452858,1.0,Low,0.0710388520452858,0.0,0.2131165561358574,22,0,0.1065582780679287
