id,timestamp,location,likes,retweets,sentiment_score,sentiment_label,post_text,device_type,hashtags,user_followers
96,2025-04-26 16:42:37,"Sydney, Australia",457,92,-0.33,Negative,Concert tonight! So pumped to see my favorite band live!,Desktop,#Traffic,9895.0
97,2025-04-26 00:57:11,"Paris, France",349,104,-0.14,Neutral,Rainy days make me want to stay in bed all day. ☔,MOBILE,#Rain,9241.0
98,2025-04-26 12:20:58,"Toronto, Canada",275,7,0.23,Neutral,Dogs make everything better. 🐶❤️,Tablet ,,9974.0
99,2025-04-26 15:53:51,"Tokyo, Japan",0,56,-0.67,Negative,Miss traveling so much. Dreaming of new adventures.,Desktop,,2417.0
100,2025-04-26 16:41:19,"Paris, France",467,27,-0.93,Negative,This new app I'm using is a game changer!,Desktop,#Foodie,9849.0
1,2025-04-27 12:54:14,"London, UK",420,174,0.33,Positive,This new app I'm using is a game changer!,,#WorkLife,5481.0
2,2025-04-27 14:48:12,"Tokyo, Japan",164,48,0.69,Positive,"Sometimes you win, sometimes you learn. 💬",,#Rain,7037.0
3,2025-04-27 09:15:24,"Paris, France",43,55,0.17,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,MOBILE,#Fitness,3053.0
4,2025-04-27 17:18:55,"São Paulo, Brazil",206,133,-0.59,Negative,Miss traveling so much. Dreaming of new adventures.,Des ktop,#CoffeeBreak,3811.0
5,2025-04-27 02:30:15,"Tokyo, Japan",444,147,-0.46,Negative,Rainy days make me want to stay in bed all day. ☔,Tablet ,#Rain,8417.0
6,2025-04-27 14:02:00,,129,36,0.87,Positive,Proud of myself for stepping out of my comfort zone today.,,#MorningVibes,5617.0
7,2025-04-27 15:57:15,"Tokyo, Japan",284,0,-0.76,Negative,When did it get so cold?! 🥶 Time for sweaters!,Desktop,#Foodie,2758.0
8,2025-04-27 03:17:31,"Tokyo, Japan",197,58,-0.37,Negative,"Life’s short, eat the cake. 🎂",Des ktop,#MorningVibes,6831.0
9,2025-04-27 06:37:54,"São Paulo, Brazil",496,178,-0.92,Negative,Late night thoughts: How amazing is the universe?,Tablet ,#TuesdayFeeling,3933.0
10,2025-04-27 09:43:16,"São Paulo, Brazil",489,19,0.97,Positive,This new app I'm using is a game changer!,Des ktop,#CoffeeBreak,6126.0
11,2025-04-27 12:20:53,"Berlin, Germany",215,42,-0.97,Negative,Catching up with old friends always feels like no time passed.,Tablet ,#WorkLife,8339.0
12,2025-04-27 09:36:07,"Toronto, Canada",216,49,0.95,Positive,Late night coding sessions are both a curse and a blessing. 💻,mobile,,2367.0
13,2025-04-27 15:53:33,"Sydney, Australia",38,183,0.03,Neutral,Best workout session ever! Feeling strong. 💪 #Fitness,Des ktop,#Traffic,9185.0
14,2025-04-27 17:00:29,"London, UK",177,150,0.33,Positive,Celebrating small wins today. They matter too. 🎯,,#Rain,4770.0
15,2025-04-27 01:31:36,"Tokyo, Japan",339,150,-0.94,Negative,Just got my promotion!! 🎉 Hard work pays off.,Des ktop,,2514.0
16,2025-04-27 15:07:43,"Toronto, Canada",300,51,0.41,Positive,Huge thanks to everyone who made today unforgettable!,mobile,#TuesdayFeeling,5827.0
17,2025-04-27 16:56:19,"New York, USA",233,123,0.35,Positive,Learning a new language is so challenging yet rewarding!,Mobile,#WorkLife,8324.0
18,2025-04-27 06:48:27,"São Paulo, Brazil",497,84,-0.81,Negative,Concert tonight! So pumped to see my favorite band live!,Desktop,#Traffic,3778.0
19,2025-04-27 00:30:47,"Paris, France",263,156,-0.11,Neutral,Trying out a new recipe tonight. Hope it turns out good!,MOBILE,#Foodie,2354.0
20,2025-04-27 00:41:50,"Sydney, Australia",4,85,-0.49,Negative,Trying out bullet journaling — loving it so far!,Tablet,#TuesdayFeeling,7449.0
21,2025-04-27 11:12:07,"New York, USA",192,54,0.96,Positive,Huge thanks to everyone who made today unforgettable!,Mobile,#Fitness,3633.0
22,2025-04-27 15:12:00,"Tokyo, Japan",426,157,-0.01,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,,#WorkLife,1921.0
23,2025-04-27 14:07:47,"Sydney, Australia",144,25,0.74,Positive,Any Netflix recommendations for tonight? 📺,Tablet ,#Rain,882.0
24,2025-04-27 04:20:26,"Toronto, Canada",231,112,-0.94,Negative,Just finished my first marathon! 🏃‍♂️🏅,Des ktop,#Rain,1916.0
25,2025-04-27 15:13:53,"Berlin, Germany",327,88,0.38,Positive,When did it get so cold?! 🥶 Time for sweaters!,,#MorningVibes,8543.0
26,2025-04-27 10:28:06,"São Paulo, Brazil",288,0,-0.57,Negative,Celebrating small wins today. They matter too. 🎯,Tablet,#Fitness,7132.0
27,2025-04-27 00:01:42,"Paris, France",463,141,-0.21,Neutral,Any Netflix recommendations for tonight? 📺,Desktop,#Foodie,1502.0
28,2025-04-27 09:31:47,"Paris, France",68,104,-0.79,Negative,Rainy days make me want to stay in bed all day. ☔,,,8412.0
29,2025-04-27 14:18:58,,219,193,1.0,Positive,Sunsets are proof that endings can be beautiful too. 🌇,Mobile,#WorkLife,7802.0
30,2025-04-27 00:47:33,"Toronto, Canada",453,62,0.95,Positive,Made a vision board today. Feeling super motivated!,Tablet ,#MorningVibes,5950.0
31,2025-04-27 14:21:16,"London, UK",168,88,0.74,Positive,Yoga in the park this morning was so refreshing. 🧘‍♀️,mobile,,1798.0
32,2025-04-27 14:02:41,"Paris, France",72,76,-0.42,Negative,Reading an amazing book right now. Totally recommend!,Mobile,#Traffic,9045.0
33,2025-04-27 06:09:47,"Tokyo, Japan",458,67,0.3,Neutral,Couldn't resist buying new plants today. 🌱,Des ktop,#TuesdayFeeling,3086.0
34,2025-04-27 14:46:22,"Tokyo, Japan",101,131,0.34,Positive,Rainy days make me want to stay in bed all day. ☔,Des ktop,#MorningVibes,4907.0
35,2025-04-27 03:40:11,"New York, USA",453,81,0.76,Positive,"Monday motivation: Start where you are, use what you have.",Mobile,#Traffic,5180.0
36,2025-04-27 09:22:56,"Toronto, Canada",278,82,0.74,Positive,Why does my cat wake me up at 5am every day? 😂,Des ktop,#Fitness,699.0
37,2025-04-27 13:42:47,"São Paulo, Brazil",128,87,-0.41,Negative,Dogs make everything better. 🐶❤️,MOBILE,#MorningVibes,5538.0
38,2025-04-27 04:58:25,"London, UK",454,88,-0.34,Negative,Made a vision board today. Feeling super motivated!,Desktop,#WorkLife,7304.0
39,2025-04-27 16:17:10,"Toronto, Canada",64,75,0.22,Neutral,Miss traveling so much. Dreaming of new adventures.,Tablet,#TuesdayFeeling,8251.0
40,2025-04-27 06:41:14,,142,148,-0.24,Neutral,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#WorkLife,1393.0
41,2025-04-27 07:50:20,"Tokyo, Japan",92,160,-0.52,Negative,Why does my cat wake me up at 5am every day? 😂,Tablet ,#Traffic,1780.0
42,2025-04-27 01:27:27,"Paris, France",496,34,-0.55,Negative,"Sometimes you win, sometimes you learn. 💬",Tablet ,#Fitness,7405.0
43,2025-04-27 10:58:13,"Toronto, Canada",473,10,0.21,Neutral,Late night coding sessions are both a curse and a blessing. 💻,Des ktop,#Traffic,7425.0
44,2025-04-27 00:46:15,"Paris, France",109,73,0.52,Positive,Nature walks clear my mind like nothing else.,Desktop,#Fitness,1039.0
45,2025-04-27 01:21:57,"Toronto, Canada",264,2,0.08,Neutral,Made a vision board today. Feeling super motivated!,,,2721.0
46,2025-04-27 17:20:42,"New York, USA",327,47,0.69,Positive,"Some days are tough, but we keep moving forward. 🙌",Des ktop,#MorningVibes,2168.0
47,2025-04-27 01:13:26,"São Paulo, Brazil",411,116,0.63,Positive,Brainstorming ideas for my next big project!,MOBILE,#Traffic,6372.0
48,2025-04-27 17:17:04,"New York, USA",152,11,-0.7,Negative,When did it get so cold?! 🥶 Time for sweaters!,Tablet,,7471.0
49,2025-04-27 17:16:22,"Paris, France",303,36,-0.51,Negative,Made a vision board today. Feeling super motivated!,Des ktop,#Rain,9503.0
50,2025-04-27 02:30:23,,227,14,-0.21,Neutral,Made a vision board today. Feeling super motivated!,Desktop,#Traffic,4666.0
51,2025-04-27 04:32:38,"London, UK",342,69,0.49,Positive,Coffee is life. Don't talk to me before my second cup. ☕,Tablet,#TuesdayFeeling,8582.0
52,2025-04-27 07:02:41,,363,122,0.04,Neutral,Is it Friday yet? Need the weekend desperately. 😩,Tablet ,#Fitness,7411.0
53,2025-04-27 03:54:22,"Sydney, Australia",20,150,-0.14,Neutral,Any tips for staying focused when working from home?,Des ktop,#CoffeeBreak,2109.0
54,2025-04-27 02:28:15,"London, UK",335,46,-0.86,Negative,Late night thoughts: How amazing is the universe?,Tablet,#TuesdayFeeling,1538.0
55,2025-04-27 14:45:17,"Paris, France",398,24,0.31,Positive,"Sometimes you win, sometimes you learn. 💬",MOBILE,#Rain,9111.0
56,2025-04-27 09:52:11,"Sydney, Australia",50,14,-0.61,Negative,This new app I'm using is a game changer!,Tablet,,2952.0
57,2025-04-27 14:26:55,"Paris, France",140,18,-0.8,Negative,Best pizza I've ever had. Hands down. 🍕,mobile,#Rain,3392.0
58,2025-04-27 14:25:08,"Tokyo, Japan",380,195,-0.49,Negative,Any Netflix recommendations for tonight? 📺,Des ktop,#MorningVibes,6012.0
59,2025-04-27 10:05:08,"Paris, France",51,26,0.86,Positive,Catching up with old friends always feels like no time passed.,,#Foodie,1512.0
60,2025-04-27 01:11:48,"Sydney, Australia",155,34,0.16,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Des ktop,,6830.0
61,2025-04-27 14:00:07,"Toronto, Canada",105,163,0.44,Positive,Overthinking everything... need to chill. 🧘,Desktop,#Foodie,5294.0
62,2025-04-27 11:41:36,"London, UK",1,176,0.95,Positive,Late night thoughts: How amazing is the universe?,Des ktop,,8576.0
63,2025-04-27 06:16:18,"Tokyo, Japan",89,88,0.04,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,Tablet,#Foodie,7188.0
64,2025-04-27 09:09:15,"New York, USA",262,94,0.72,Positive,Is it Friday yet? Need the weekend desperately. 😩,,#Foodie,5082.0
65,2025-04-27 02:59:50,"Tokyo, Japan",38,140,-0.63,Negative,Finally booked my vacation! Counting down the days. ✈️,mobile,#Traffic,8601.0
66,2025-04-27 16:17:29,"Sydney, Australia",446,55,0.59,Positive,Huge thanks to everyone who made today unforgettable!,Tablet ,#CoffeeBreak,9124.0
67,2025-04-27 04:59:46,"Tokyo, Japan",444,41,0.84,Positive,Just finished my first marathon! 🏃‍♂️🏅,Tablet ,,8840.0
68,2025-04-27 01:42:02,,83,195,-0.83,Negative,Brainstorming ideas for my next big project!,Tablet,,9613.0
69,2025-04-27 02:48:25,"Tokyo, Japan",309,128,-0.25,Neutral,"Sometimes you win, sometimes you learn. 💬",MOBILE,,774.0
70,2025-04-27 15:01:22,"New York, USA",172,105,-0.78,Negative,Huge thanks to everyone who made today unforgettable!,Mobile,,9549.0
71,2025-04-27 04:49:04,"São Paulo, Brazil",140,118,0.28,Neutral,Overthinking everything... need to chill. 🧘,Desktop,,596.0
72,2025-04-27 09:03:59,,276,136,0.59,Positive,Dogs make everything better. 🐶❤️,Tablet ,#TuesdayFeeling,4112.0
73,2025-04-27 14:38:56,"Toronto, Canada",270,9,-0.65,Negative,This new app I'm using is a game changer!,Des ktop,#Rain,1081.0
74,2025-04-27 02:52:39,"Berlin, Germany",120,124,0.81,Positive,Learning a new language is so challenging yet rewarding!,Des ktop,#TuesdayFeeling,3442.0
75,2025-04-27 06:11:34,"Tokyo, Japan",151,48,-0.53,Negative,Finally booked my vacation! Counting down the days. ✈️,MOBILE,#Traffic,6632.0
76,2025-04-27 02:22:49,"Paris, France",292,67,-0.45,Negative,Best pizza I've ever had. Hands down. 🍕,,#Rain,5328.0
77,2025-04-27 04:24:02,"Berlin, Germany",18,99,-0.15,Neutral,Is it Friday yet? Need the weekend desperately. 😩,Tablet ,#TuesdayFeeling,4161.0
78,2025-04-27 02:33:52,"London, UK",201,88,-0.81,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,Tablet ,#WorkLife,6950.0
79,2025-04-27 04:31:10,"Tokyo, Japan",163,182,0.17,Neutral,Finally booked my vacation! Counting down the days. ✈️,MOBILE,#CoffeeBreak,2710.0
80,2025-04-27 09:04:14,,174,48,0.47,Positive,Catching up with old friends always feels like no time passed.,Des ktop,#Fitness,8248.0
81,2025-04-27 00:25:18,"London, UK",225,160,-0.57,Negative,When life gives you lemons... make margaritas. 🍋🍹,,#TuesdayFeeling,4044.0
82,2025-04-27 03:54:59,"Paris, France",464,149,-0.95,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,Mobile,#Fitness,8208.0
83,2025-04-27 10:52:38,"Berlin, Germany",142,162,0.21,Neutral,Dogs make everything better. 🐶❤️,,#MorningVibes,1861.0
84,2025-04-27 07:50:41,"Tokyo, Japan",159,10,-0.54,Negative,Woke up to the sound of rain. So peaceful. 🌧️,MOBILE,#WorkLife,6095.0
85,2025-04-27 00:49:25,"Toronto, Canada",77,76,0.19,Neutral,Best workout session ever! Feeling strong. 💪 #Fitness,,#CoffeeBreak,6039.0
86,2025-04-27 10:04:16,"Sydney, Australia",253,152,0.98,Positive,Rainy days make me want to stay in bed all day. ☔,Desktop,,7478.0
87,2025-04-27 13:54:55,,290,6,0.39,Positive,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#Foodie,1684.0
88,2025-04-27 07:10:14,"Paris, France",322,41,-0.14,Neutral,Miss traveling so much. Dreaming of new adventures.,,#Traffic,2463.0
89,2025-04-27 03:37:25,,166,168,0.38,Positive,When life gives you lemons... make margaritas. 🍋🍹,,#MorningVibes,842.0
90,2025-04-27 00:42:30,"Tokyo, Japan",486,23,-0.74,Negative,Celebrating small wins today. They matter too. 🎯,MOBILE,#TuesdayFeeling,8608.0
91,2025-04-27 08:19:09,"Tokyo, Japan",18,67,0.45,Positive,When did it get so cold?! 🥶 Time for sweaters!,,#Foodie,5473.0
92,2025-04-27 16:57:18,"Paris, France",41,31,-0.45,Negative,Late night coding sessions are both a curse and a blessing. 💻,Desktop,,5002.0
93,2025-04-27 10:48:30,"Paris, France",493,35,-0.83,Negative,Best pizza I've ever had. Hands down. 🍕,,,8125.0
94,2025-04-27 12:54:07,"Sydney, Australia",352,163,-0.62,Negative,Trying out bullet journaling — loving it so far!,Mobile,#Traffic,5527.0
95,2025-04-27 12:15:58,"London, UK",135,96,-0.55,Negative,Learning a new language is so challenging yet rewarding!,Tablet ,,536.0
96,2025-04-27 10:51:59,"Berlin, Germany",424,195,-0.12,Neutral,Woke up to the sound of rain. So peaceful. 🌧️,mobile,#MorningVibes,9660.0
97,2025-04-27 08:44:46,"Tokyo, Japan",315,129,0.34,Positive,Feeling super productive today! Crushing my to-do list.,Desktop,#Foodie,4068.0
98,2025-04-27 00:34:29,"London, UK",427,26,0.28,Neutral,"Monday motivation: Start where you are, use what you have.",Mobile,#TuesdayFeeling,5239.0
99,2025-04-27 07:37:25,"Tokyo, Japan",263,199,0.3,Neutral,Learning a new language is so challenging yet rewarding!,mobile,#WorkLife,8321.0
100,2025-04-27 14:06:28,"Berlin, Germany",299,124,-0.09,Neutral,Proud of myself for stepping out of my comfort zone today.,Mobile,#Foodie,8598.0
1,2025-04-28 03:46:28,,341,69,-0.9,Negative,Finally booked my vacation! Counting down the days. ✈️,Des ktop,,6273.0
2,2025-04-28 05:42:42,"Tokyo, Japan",171,1,-0.27,Neutral,Catching up with old friends always feels like no time passed.,,#Traffic,9050.0
3,2025-04-28 06:26:58,"Sydney, Australia",290,97,-0.11,Neutral,Nature walks clear my mind like nothing else.,Des ktop,#CoffeeBreak,4138.0
4,2025-04-28 05:04:44,,115,7,0.16,Neutral,This new app I'm using is a game changer!,mobile,#Fitness,4835.0
5,2025-04-28 12:49:56,"São Paulo, Brazil",441,35,0.92,Positive,Any tips for staying focused when working from home?,Des ktop,#Traffic,7961.0
6,2025-04-28 06:20:59,,476,30,0.51,Positive,"Life’s short, eat the cake. 🎂",Tablet ,#Fitness,2096.0
7,2025-04-28 10:26:23,,310,105,-0.81,Negative,Concert tonight! So pumped to see my favorite band live!,Desktop,#Traffic,2499.0
8,2025-04-28 05:17:15,"New York, USA",120,54,0.51,Positive,Dogs make everything better. 🐶❤️,Desktop,#Traffic,7347.0
9,2025-04-28 11:56:29,"Sydney, Australia",144,143,0.33,Positive,Proud of myself for stepping out of my comfort zone today.,Des ktop,#CoffeeBreak,3410.0
10,2025-04-28 15:04:20,,467,2,0.85,Positive,Just got my promotion!! 🎉 Hard work pays off.,,#Fitness,2349.0
11,2025-04-28 01:59:18,"São Paulo, Brazil",236,22,-0.2,Neutral,Any Netflix recommendations for tonight? 📺,Mobile,,8800.0
12,2025-04-28 04:06:29,"São Paulo, Brazil",103,117,0.98,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,Desktop,#WorkLife,5511.0
13,2025-04-28 13:03:32,"Berlin, Germany",359,107,-0.51,Negative,Trying out a new recipe tonight. Hope it turns out good!,Tablet,#MorningVibes,9116.0
14,2025-04-28 17:48:08,"Tokyo, Japan",285,148,-0.81,Negative,Learning a new language is so challenging yet rewarding!,Des ktop,#TuesdayFeeling,3367.0
15,2025-04-28 13:45:39,"Sydney, Australia",405,199,0.51,Positive,Finally booked my vacation! Counting down the days. ✈️,Tablet ,,1069.0
16,2025-04-28 16:31:42,"London, UK",160,15,0.01,Neutral,Brainstorming ideas for my next big project!,mobile,,711.0
17,2025-04-28 16:37:29,"Tokyo, Japan",499,141,-0.76,Negative,Learning a new language is so challenging yet rewarding!,Tablet,#MorningVibes,6604.0
18,2025-04-28 14:20:39,"Berlin, Germany",150,113,-0.32,Negative,Family BBQ today! Love days like this. 🍔🌭,Tablet ,#MorningVibes,251.0
19,2025-04-28 05:25:55,"London, UK",360,84,-0.31,Negative,Miss traveling so much. Dreaming of new adventures.,Tablet ,#TuesdayFeeling,9001.0
20,2025-04-28 09:32:41,"Berlin, Germany",248,192,-0.39,Negative,Reading an amazing book right now. Totally recommend!,,#TuesdayFeeling,4570.0
21,2025-04-28 03:30:36,"London, UK",179,189,-0.11,Neutral,Miss traveling so much. Dreaming of new adventures.,Tablet,#TuesdayFeeling,4315.0
22,2025-04-28 13:04:54,"Tokyo, Japan",195,54,-0.68,Negative,Can't believe how beautiful the sunrise was today! 🌅,MOBILE,#Fitness,9402.0
23,2025-04-28 12:16:37,"São Paulo, Brazil",405,170,0.15,Neutral,Family BBQ today! Love days like this. 🍔🌭,Desktop,#WorkLife,8542.0
24,2025-04-28 05:58:11,"London, UK",315,100,-0.22,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Desktop,#Foodie,2403.0
25,2025-04-28 08:41:30,"Paris, France",11,48,-0.77,Negative,Any Netflix recommendations for tonight? 📺,Mobile,#Fitness,6384.0
26,2025-04-28 04:17:15,"Berlin, Germany",81,172,-0.24,Neutral,This weather makes me so happy! ☀️,Tablet ,#Traffic,5047.0
27,2025-04-28 10:36:12,"New York, USA",215,157,0.44,Positive,Woke up to the sound of rain. So peaceful. 🌧️,MOBILE,#CoffeeBreak,1117.0
28,2025-04-28 12:09:24,"London, UK",66,79,-0.58,Negative,Catching up with old friends always feels like no time passed.,Tablet ,#Foodie,6742.0
29,2025-04-28 12:29:22,,13,72,-0.35,Negative,Celebrating small wins today. They matter too. 🎯,Tablet ,#Rain,4933.0
30,2025-04-28 06:41:27,"São Paulo, Brazil",162,65,-0.69,Negative,Feeling grateful for the little things today. 🌼,Tablet,#TuesdayFeeling,2609.0
31,2025-04-28 08:16:57,"Paris, France",418,19,0.15,Neutral,Learning a new language is so challenging yet rewarding!,,#TuesdayFeeling,8906.0
32,2025-04-28 14:35:59,"São Paulo, Brazil",265,24,0.15,Neutral,This weather makes me so happy! ☀️,mobile,,9861.0
33,2025-04-28 15:53:41,"London, UK",252,53,-0.37,Negative,Feeling super productive today! Crushing my to-do list.,Des ktop,,6027.0
34,2025-04-28 01:25:18,"London, UK",94,13,-0.72,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,,,3412.0
35,2025-04-28 10:25:32,,335,53,0.66,Positive,"Some days are tough, but we keep moving forward. 🙌",Tablet,#Traffic,8625.0
36,2025-04-28 08:02:36,"London, UK",435,130,0.91,Positive,Couldn't resist buying new plants today. 🌱,mobile,,8108.0
37,2025-04-28 01:39:19,,389,24,0.33,Positive,Late night thoughts: How amazing is the universe?,Mobile,#TuesdayFeeling,2261.0
38,2025-04-28 09:20:36,"Toronto, Canada",481,135,-0.04,Neutral,Catching up with old friends always feels like no time passed.,Mobile,,7675.0
39,2025-04-28 12:14:50,"Sydney, Australia",451,24,-0.53,Negative,"Life’s short, eat the cake. 🎂",Mobile,#WorkLife,4269.0
