user_id,temperature_out,humidity_out,avg_daily_usage,has_solar,home_size,day_of_week,month,work_from_home_days,region,energy_contract,num_children,device_count,energy_consumption,high_usage_flag
user_177,20.7,22.7,7.3,1,108.1,Tue,Jun,2,south,fixed,1,5,16.68,0
user_195,19.9,27.1,1.4,0,122.6,Sat,Jan,3,south,fixed,3,8,21.61,0
user_273,23.8,20.3,6.3,0,133.5,Mon,Mar,0,north,fixed,1,4,9.62,0
user_55,24.1,21.2,3.8,0,107.1,Wed,May,3,north,fixed,0,2,16.05,0
user_102,30.2,67.5,3.2,0,132.8,Fri,May,6,east,fixed,0,6,21.33,0
user_247,19.8,28.3,7.0,0,134.6,Sat,Nov,3,west,green,0,5,25.06,0
user_332,26.6,21.3,6.5,1,96.5,Thu,Apr,7,south,variable,1,5,24.05,0
user_93,17.1,23.6,7.7,0,113.6,Sun,Aug,6,north,fixed,2,11,37.22,1
user_283,16.5,65.6,2.3,0,192.4,Fri,Apr,0,west,variable,0,9,17.62,0
user_293,32.5,82.1,6.8,0,158.7,Fri,Dec,3,south,variable,1,8,24.37,0
user_439,23.4,83.6,1.4,0,117.4,Wed,Dec,2,south,green,1,5,10.42,0
user_23,21.6,75.9,2.6,0,128.1,Fri,Mar,7,north,variable,1,9,25.36,0
user_313,31.8,74.3,3.7,0,129.3,Tue,May,3,east,fixed,0,10,19.44,0
user_479,24.8,20.7,6.2,1,154.7,Fri,Oct,1,north,variable,1,5,19.44,0
user_111,13.2,67.5,4.7,0,129.9,Thu,Mar,4,north,variable,1,6,21.68,0
user_309,19.1,28.0,1.0,1,122.1,Thu,Apr,3,east,fixed,0,4,7.4,0
user_103,18.5,67.0,1.8,0,125.0,Thu,Apr,2,east,fixed,0,7,19.55,0
user_341,25.3,63.5,7.9,0,70.5,Mon,Feb,3,west,variable,1,4,18.29,0
user_146,26.1,58.5,4.8,1,133.2,Tue,Sep,4,north,variable,0,8,16.32,0
user_238,25.3,55.3,4.7,0,138.6,Sun,Jun,1,south,variable,0,7,19.18,0
user_282,20.7,54.6,5.7,0,96.2,Tue,Nov,2,north,variable,2,2,20.29,0
user_41,22.1,60.7,2.7,1,103.9,Fri,Aug,4,west,fixed,1,7,17.94,0
user_61,21.4,67.7,1.2,0,93.6,Mon,Jul,6,north,fixed,1,4,25.35,0
user_23,19.1,56.5,2.6,1,94.6,Mon,Jun,1,north,variable,0,4,10.58,0
user_283,20.6,38.9,6.4,0,141.9,Thu,Sep,7,north,variable,0,9,40.3,1
user_143,23.8,61.5,6.1,0,111.5,Sat,Sep,2,south,fixed,0,6,15.29,0
user_20,25.2,89.2,6.9,0,105.3,Fri,May,4,south,green,1,6,28.71,1
user_151,13.9,29.1,1.6,0,164.3,Wed,Dec,5,south,fixed,4,7,23.21,0
user_371,15.4,84.7,4.4,1,79.0,Thu,Feb,2,east,variable,2,6,20.6,0
user_210,21.8,67.4,3.2,0,167.6,Mon,May,7,east,variable,2,9,28.36,1
user_128,25.5,63.2,5.0,1,113.2,Mon,Jul,1,north,green,1,2,5.0,0
user_185,25.4,66.0,3.7,0,172.3,Tue,Jul,1,south,fixed,0,7,21.11,0
user_497,26.0,36.2,3.2,0,133.4,Thu,Nov,5,west,variable,0,5,17.08,0
user_347,24.3,47.1,3.3,0,158.9,Wed,Jun,3,west,fixed,2,6,26.72,1
user_347,13.9,34.9,3.5,0,176.6,Tue,Dec,4,north,variable,1,7,22.07,0
user_233,13.1,62.5,4.9,0,100.9,Mon,Sep,3,west,green,2,6,22.1,0
user_428,19.1,48.8,1.5,0,107.6,Mon,Feb,3,north,green,0,5,19.16,0
user_485,23.3,23.8,2.4,0,172.3,Wed,Apr,7,east,green,2,10,25.45,0
user_19,19.2,63.7,7.3,0,90.3,Mon,Mar,4,south,green,2,3,19.01,0
user_327,30.9,38.0,1.5,0,126.3,Thu,Oct,3,south,green,4,10,29.02,1
user_101,19.5,61.7,6.5,1,101.9,Sat,Mar,0,east,green,1,6,26.51,1
user_311,19.3,77.9,2.7,0,129.4,Mon,Aug,4,north,fixed,0,5,25.39,0
user_206,2.9,63.2,3.4,0,191.7,Thu,Mar,3,south,green,1,6,27.4,1
user_310,29.4,23.2,6.8,0,96.6,Sun,Oct,1,south,variable,0,6,21.35,0
user_269,28.5,80.4,3.5,1,50.0,Fri,Apr,6,south,fixed,3,7,17.45,0
user_344,15.8,85.2,6.5,0,119.9,Sat,Feb,0,south,variable,0,4,16.93,0
user_449,25.1,49.8,2.1,0,130.6,Tue,Jun,0,south,green,1,3,13.34,0
user_310,17.2,75.1,6.6,0,58.5,Tue,May,0,north,variable,0,1,18.16,0
user_371,16.3,76.8,1.7,0,140.1,Wed,Dec,6,east,green,1,9,23.96,0
user_186,23.6,33.8,3.9,0,113.5,Fri,Feb,5,north,green,1,4,22.51,0
user_341,20.4,79.5,6.1,1,118.8,Wed,Jun,3,east,variable,0,10,16.34,0
user_76,27.0,56.9,5.7,1,118.2,Fri,Feb,3,south,green,0,6,15.42,0
user_310,20.5,29.1,3.9,0,92.0,Sun,Jul,7,south,green,1,7,21.03,0
user_485,16.5,29.1,2.6,1,151.1,Sat,Aug,2,east,variable,1,8,10.33,0
user_40,12.6,42.0,7.9,0,119.4,Wed,Oct,3,north,fixed,1,4,41.67,1
user_323,28.0,29.4,8.0,0,166.6,Fri,Jan,2,west,fixed,1,6,22.12,0
user_58,25.9,86.8,3.4,0,125.4,Fri,Jun,1,east,variable,2,6,14.05,0
user_454,31.8,41.6,3.1,0,126.8,Fri,Mar,1,north,fixed,3,8,29.58,1
user_99,33.0,38.0,4.9,0,111.9,Tue,Apr,2,east,fixed,3,4,14.47,0
user_350,13.7,32.1,5.0,1,128.2,Mon,Oct,5,north,variable,1,7,22.07,0
user_292,18.3,32.1,2.0,0,79.4,Tue,Nov,6,south,fixed,1,8,25.53,0
user_65,15.8,32.4,4.8,0,151.7,Fri,Dec,7,west,variable,0,9,37.33,1
user_63,16.7,56.3,7.5,1,147.2,Tue,Aug,5,north,variable,2,9,37.73,1
user_15,17.9,64.5,2.5,0,73.3,Fri,Jul,4,east,fixed,0,7,13.78,0
user_177,20.5,83.0,6.8,0,155.8,Fri,Jan,2,east,variable,1,13,31.69,1
user_62,26.8,76.9,3.0,0,147.9,Fri,Mar,5,north,variable,1,8,33.88,1
user_98,27.8,58.2,7.4,0,80.4,Wed,Oct,3,north,variable,1,6,25.6,0
user_324,24.5,77.8,6.3,0,145.5,Fri,May,3,north,variable,0,4,24.96,0
user_286,25.4,80.6,2.5,1,64.9,Sun,Feb,7,west,fixed,0,5,20.31,0
user_12,10.3,74.6,4.5,1,141.1,Thu,May,5,south,variable,2,7,20.32,0
user_390,23.8,32.2,7.6,0,121.7,Fri,Dec,1,west,variable,2,4,20.25,0
user_397,15.2,82.4,4.1,1,150.6,Fri,Oct,0,west,fixed,0,7,15.73,0
user_43,24.6,89.4,7.7,0,85.9,Thu,Mar,0,east,variable,2,4,26.3,0
user_225,22.5,37.7,4.6,0,87.8,Wed,Jun,6,east,variable,0,7,17.86,0
user_104,22.9,48.5,6.8,0,95.7,Wed,Aug,1,west,green,1,7,25.33,0
user_167,20.0,87.7,5.3,0,157.4,Thu,Jul,4,south,variable,2,8,30.0,1
user_446,21.2,48.6,2.0,0,131.6,Tue,Oct,3,south,fixed,0,6,8.54,0
user_401,25.0,88.0,5.4,1,71.5,Fri,Feb,2,north,fixed,0,5,8.34,0
user_142,21.4,57.2,5.9,1,77.7,Mon,Aug,1,south,fixed,0,1,9.7,0
user_325,15.9,44.9,5.1,0,90.6,Wed,Nov,5,north,variable,0,5,27.99,1
user_168,23.1,77.7,4.0,0,97.3,Wed,Nov,2,south,variable,0,1,10.82,0
user_303,23.9,21.0,3.2,0,104.1,Tue,Jan,6,west,fixed,2,10,26.05,0
user_365,21.3,20.4,1.3,0,134.6,Sat,Oct,3,south,fixed,1,9,20.38,0
user_19,19.7,26.2,6.2,0,132.5,Thu,Feb,7,north,variable,0,9,33.37,1
user_154,26.2,27.7,3.3,0,116.2,Mon,Apr,5,south,variable,0,4,18.46,0
user_369,20.0,36.4,3.7,0,141.7,Sat,May,3,south,fixed,0,6,17.31,0
user_406,20.0,80.4,4.0,0,169.2,Fri,Mar,3,south,variable,1,10,27.92,1
user_278,20.7,61.5,3.3,0,140.2,Wed,Oct,5,south,variable,0,7,18.24,0
user_405,14.7,68.6,2.5,0,104.5,Sun,Apr,1,north,variable,1,3,13.11,0
user_117,19.2,60.6,6.5,1,166.9,Sat,Jul,2,north,variable,1,9,23.06,0
user_358,26.3,37.8,3.5,0,103.5,Thu,Jan,3,east,variable,0,6,16.86,0
user_141,23.8,87.9,5.1,1,117.4,Fri,Jul,0,north,fixed,1,3,10.17,0
user_226,18.7,35.8,7.0,1,139.3,Thu,Aug,4,east,variable,2,6,19.7,0
user_96,26.5,32.6,7.9,1,121.6,Mon,Aug,3,east,variable,0,5,21.56,0
user_192,16.9,26.2,5.2,0,124.2,Tue,Apr,2,south,variable,4,10,26.46,1
user_386,26.9,87.1,2.5,0,84.7,Mon,Aug,7,west,fixed,1,7,19.02,0
user_217,21.1,31.3,4.8,0,140.1,Wed,Feb,7,east,fixed,1,9,33.24,1
user_277,9.8,88.2,4.1,1,108.9,Wed,Apr,3,north,fixed,0,7,20.68,0
user_414,17.6,35.6,4.4,0,112.4,Thu,Aug,5,west,variable,1,6,15.54,0
user_245,15.8,36.2,2.6,1,83.9,Tue,Apr,3,west,green,2,4,10.79,0
user_76,26.1,42.6,4.6,0,190.4,Thu,Dec,4,north,green,0,8,21.82,0
user_16,23.5,59.2,2.0,0,54.6,Thu,Jan,4,north,fixed,0,6,16.73,0
user_8,22.0,59.0,4.7,1,70.4,Tue,Sep,0,north,variable,1,1,5.0,0
user_371,22.2,45.3,5.1,1,93.3,Fri,Dec,2,north,variable,2,4,15.88,0
user_12,19.3,85.8,7.6,0,144.1,Sun,Apr,2,south,green,1,5,26.64,1
user_209,27.8,65.3,1.2,0,110.7,Thu,Oct,6,south,fixed,0,5,16.98,0
user_55,13.1,20.6,2.3,0,139.7,Tue,May,4,north,variable,0,6,27.25,1
user_8,15.7,56.5,5.0,1,187.3,Sun,Sep,2,east,green,1,10,18.27,0
user_92,20.7,81.7,4.0,0,119.2,Wed,Mar,7,east,variable,1,7,29.5,1
user_113,20.5,70.5,4.0,1,105.6,Mon,Mar,6,south,variable,0,6,21.5,0
user_450,22.1,75.0,5.2,0,143.8,Sat,Jan,6,west,green,1,8,29.99,1
user_118,11.0,38.6,4.6,1,165.2,Mon,Jun,4,west,variable,1,7,27.12,1
user_33,23.4,50.9,1.8,0,205.2,Mon,Jul,3,north,fixed,2,8,26.54,1
user_288,15.2,69.3,1.0,0,104.8,Tue,Oct,1,south,fixed,4,7,18.31,0
user_291,21.0,87.2,1.2,0,124.4,Mon,Feb,5,north,variable,4,7,16.35,0
user_318,15.1,34.0,7.1,0,105.9,Fri,May,7,west,variable,1,8,36.29,1
user_361,17.0,31.2,3.5,0,88.8,Thu,Sep,6,east,variable,0,7,24.94,0
user_147,21.6,72.8,7.7,0,146.5,Wed,Jul,7,south,variable,1,7,29.85,1
user_357,16.2,20.8,3.3,0,87.5,Wed,Mar,6,east,fixed,3,11,27.0,1
user_416,26.9,46.1,7.8,0,131.8,Thu,Jun,7,west,variable,2,7,24.36,0
user_290,26.2,51.9,6.3,0,108.2,Mon,Feb,3,north,variable,1,6,24.85,0
user_275,23.6,67.1,3.2,0,144.6,Mon,Sep,4,north,fixed,1,6,23.61,0
user_20,15.7,53.3,6.7,0,57.2,Sat,Oct,6,south,variable,2,3,23.86,0
user_374,18.4,27.6,5.1,0,97.4,Sun,Nov,0,south,variable,1,4,15.55,0
user_196,27.6,85.3,2.0,1,104.8,Sat,May,0,north,fixed,0,7,16.36,0
user_7,18.7,22.5,1.7,1,131.5,Sun,Aug,5,west,fixed,1,6,14.92,0
user_360,16.2,88.6,5.1,0,117.5,Wed,Aug,4,east,fixed,0,6,16.89,0
user_325,15.8,82.6,5.7,0,94.3,Fri,Jul,3,west,variable,0,4,25.21,0
user_11,11.1,74.2,7.2,0,71.8,Mon,Jun,1,south,green,0,5,19.13,0
user_63,19.3,28.6,6.5,0,144.6,Wed,Dec,3,south,fixed,0,8,22.69,0
user_459,19.6,20.6,4.2,1,105.0,Wed,Jan,5,west,green,1,7,13.03,0
user_361,24.0,34.0,6.7,0,150.1,Thu,Jul,0,south,fixed,1,9,20.43,0
user_324,23.4,21.4,5.8,0,100.1,Sat,Oct,1,south,fixed,2,6,17.01,0
user_461,23.6,67.8,3.1,0,117.2,Fri,Oct,6,west,fixed,1,5,21.19,0
user_366,15.3,38.5,2.6,1,182.6,Thu,Aug,7,west,variable,1,10,22.95,0
user_498,27.3,36.0,6.1,1,146.3,Fri,Oct,5,north,green,0,4,19.69,0
user_384,20.0,58.6,5.3,0,123.1,Thu,May,4,south,variable,1,10,25.72,0
user_175,24.3,38.5,2.9,0,148.7,Sat,Feb,4,south,variable,0,5,17.69,0
user_338,26.1,21.3,2.6,0,138.5,Fri,Nov,5,west,green,0,10,15.35,0
user_297,17.5,89.9,3.0,0,154.7,Sat,Apr,7,west,variable,0,10,25.97,0
user_10,29.1,75.0,3.4,0,107.7,Sun,Nov,3,north,fixed,2,6,20.58,0
user_337,13.5,74.3,7.2,0,115.3,Mon,Nov,6,west,variable,2,6,27.17,1
user_149,13.5,87.0,4.9,0,91.5,Sun,Apr,6,south,variable,1,7,33.39,1
user_348,20.0,72.0,3.3,1,148.2,Sun,Jul,4,east,fixed,1,3,15.34,0
user_284,19.6,84.1,1.3,0,127.5,Fri,Feb,1,west,green,0,6,8.73,0
user_206,21.5,53.4,3.5,0,111.5,Sun,Oct,6,north,fixed,1,4,20.12,0
user_353,28.3,47.9,7.3,0,132.7,Mon,May,4,west,variable,0,2,46.52,1
user_72,31.9,52.8,6.2,0,159.8,Sat,Jul,0,north,variable,1,5,19.42,0
user_477,21.8,41.9,1.5,0,139.6,Thu,Jul,0,north,fixed,0,7,12.93,0
user_313,26.7,71.7,3.6,0,170.2,Sat,Sep,2,north,fixed,2,10,28.54,1
user_28,30.2,21.4,5.0,0,176.2,Sat,Jun,4,west,variable,1,8,28.68,1
user_194,25.2,81.9,2.0,0,84.7,Thu,Nov,0,west,green,1,2,5.11,0
user_226,34.6,50.7,5.2,1,82.6,Wed,Dec,7,west,fixed,1,9,25.37,0
user_235,35.3,68.0,1.4,0,73.6,Sun,Dec,4,south,fixed,0,4,17.26,0
user_433,27.4,70.1,6.7,0,146.7,Mon,Jun,5,west,variable,2,7,28.43,1
user_229,21.4,51.5,7.6,0,126.8,Fri,Apr,7,west,fixed,1,7,26.81,1
user_292,19.8,68.9,6.4,0,130.8,Mon,Jul,0,north,variable,1,5,19.96,0
user_290,20.2,35.5,2.5,0,133.4,Sat,Aug,3,south,fixed,3,8,27.61,1
user_469,19.1,35.6,4.5,0,120.6,Tue,Feb,4,west,fixed,0,4,13.59,0
user_453,25.6,78.3,6.1,0,147.8,Sun,Mar,2,west,fixed,1,6,23.66,0
user_161,21.5,41.7,2.6,0,126.9,Thu,Oct,1,north,variable,3,6,23.95,0
user_463,17.2,66.4,6.1,0,129.6,Wed,Jan,5,east,fixed,1,7,26.88,1
user_335,18.7,76.8,4.5,0,122.0,Mon,Sep,6,south,fixed,1,11,26.96,1
user_260,22.8,55.7,3.5,1,148.0,Tue,Mar,5,west,green,2,11,28.06,1
user_106,21.6,58.4,3.6,0,161.0,Wed,Dec,1,south,variable,1,10,26.05,0
user_434,26.5,46.3,5.2,0,110.2,Tue,Mar,5,east,fixed,0,3,19.53,0
user_166,26.0,84.5,5.1,0,86.0,Mon,Apr,0,north,variable,0,5,16.6,0
user_435,14.5,36.2,2.5,1,115.8,Sun,Dec,7,west,fixed,0,7,20.21,0
user_130,18.8,74.3,4.0,0,126.7,Sun,Oct,5,north,variable,1,10,32.86,1
user_10,17.5,76.3,7.5,0,106.3,Sat,Sep,0,west,variable,0,1,15.83,0
user_132,19.2,40.7,2.2,0,154.0,Mon,Feb,6,south,fixed,0,9,20.54,0
user_49,24.0,89.5,7.7,0,86.8,Sun,Apr,7,east,variable,2,7,28.99,1
user_400,17.3,58.6,4.8,1,94.4,Sat,Oct,3,north,fixed,2,6,8.9,0
user_460,28.1,87.9,7.3,1,84.0,Mon,Jan,3,north,variable,2,5,21.01,0
user_357,15.9,24.3,4.7,1,112.4,Tue,Sep,4,west,fixed,0,6,14.87,0
user_393,16.6,86.3,4.3,0,188.3,Mon,May,0,east,fixed,1,3,18.42,0
user_44,29.1,73.5,2.5,0,143.2,Fri,May,0,east,variable,0,6,20.63,0
user_431,20.4,43.2,4.0,0,161.2,Sun,Jan,3,north,green,2,9,22.2,0
user_119,21.5,44.3,1.9,0,148.4,Sat,Jun,7,north,fixed,1,7,22.41,0
user_320,7.0,55.6,7.4,1,128.7,Sat,Nov,3,south,variable,0,9,31.18,1
user_196,18.8,57.9,6.8,0,182.1,Tue,Jan,3,south,fixed,0,8,27.47,1
user_428,21.9,44.0,3.7,0,105.4,Sat,Sep,7,west,fixed,1,8,24.78,0
user_334,34.9,34.8,6.8,0,127.6,Wed,Oct,0,west,fixed,1,5,13.23,0
user_417,21.9,23.9,4.0,1,140.1,Mon,Aug,6,west,green,1,8,19.96,0
user_8,41.5,47.3,7.1,0,96.8,Sat,Aug,5,east,green,0,6,31.95,1
user_56,17.6,27.2,5.7,0,124.5,Thu,Apr,0,east,variable,3,1,10.91,0
user_228,20.6,86.2,1.4,1,120.5,Mon,Mar,0,north,fixed,2,5,13.17,0
user_198,30.2,78.0,2.0,0,108.5,Tue,Oct,6,west,green,0,7,16.55,0
user_121,19.8,25.2,5.0,0,102.4,Sun,Jan,6,north,fixed,2,3,17.26,0
user_267,24.7,33.2,2.5,0,135.9,Mon,Nov,7,east,fixed,3,10,23.85,0
user_485,25.9,43.6,5.1,0,71.7,Sun,Oct,1,east,green,1,3,15.06,0
user_419,20.7,62.9,3.9,0,93.1,Thu,Oct,1,west,fixed,0,5,19.38,0
user_138,14.9,33.2,5.3,0,158.1,Sun,Sep,0,east,fixed,0,4,18.46,0
user_437,17.6,85.6,6.2,0,114.6,Wed,Dec,6,north,fixed,0,9,30.11,1
user_4,22.2,82.6,6.5,0,163.0,Fri,Jun,0,south,variable,1,5,19.74,0
user_213,19.7,23.7,2.6,0,101.8,Fri,Jul,7,west,green,1,7,14.33,0
user_238,25.2,88.6,3.4,0,145.9,Sat,Feb,3,east,variable,0,4,19.08,0
user_5,18.8,33.8,6.1,0,149.9,Wed,Sep,3,east,fixed,0,8,21.78,0
user_426,20.1,62.5,7.6,0,116.9,Wed,Jun,6,west,variable,1,7,24.34,0
user_305,27.3,29.7,1.0,0,122.1,Mon,Jun,5,west,variable,2,8,30.0,1
user_371,24.8,59.1,5.5,0,126.8,Sun,Dec,5,north,variable,3,11,34.0,1
user_214,26.3,62.9,7.3,0,109.9,Wed,Mar,0,east,variable,0,1,21.75,0
user_379,20.8,59.4,5.9,1,125.9,Mon,Apr,0,east,fixed,1,3,16.85,0
user_220,17.9,83.1,3.2,0,173.5,Sun,Nov,0,south,fixed,1,3,18.32,0
user_167,28.4,50.0,3.6,0,50.0,Thu,Jul,1,south,fixed,1,2,17.16,0
user_481,23.7,27.0,2.7,1,124.8,Wed,Apr,2,south,fixed,1,5,5.0,0
user_377,22.7,66.8,4.6,1,139.8,Sat,May,3,east,variable,2,7,19.44,0
user_192,18.4,48.9,1.3,0,90.7,Mon,Apr,6,west,variable,1,6,24.19,0
user_120,19.4,71.7,4.6,0,69.5,Thu,Aug,4,west,variable,1,3,17.29,0
user_202,34.3,22.6,7.7,0,113.5,Sun,Feb,0,north,fixed,2,7,25.64,0
user_153,13.6,74.5,5.7,0,110.7,Mon,Oct,6,east,variable,1,10,29.49,1
user_73,17.3,59.5,7.3,0,100.4,Mon,Feb,1,north,variable,3,6,24.62,0
user_82,22.1,56.0,3.3,1,125.2,Thu,May,2,east,variable,0,6,6.87,0
user_149,27.2,33.2,4.6,1,127.6,Fri,Mar,1,east,variable,2,8,17.17,0
user_133,20.5,52.9,2.1,0,121.3,Sat,Apr,6,east,variable,0,13,27.29,1
user_483,22.6,63.6,7.6,1,100.2,Thu,Jan,2,west,variable,2,8,29.52,1
user_434,17.7,35.5,4.1,1,165.6,Sat,Apr,7,west,green,0,8,21.28,0
user_20,36.6,66.0,5.6,0,153.2,Sun,Jun,4,north,green,1,6,27.81,1
user_8,12.2,48.7,7.2,0,136.7,Thu,Apr,1,east,fixed,0,4,18.14,0
user_209,22.2,26.7,2.5,1,117.8,Sat,Mar,7,north,variable,2,12,23.01,0
user_171,21.8,83.2,4.5,0,96.4,Thu,Mar,7,north,variable,0,5,23.49,0
user_92,22.2,35.1,7.3,0,86.7,Mon,Apr,1,south,variable,2,2,23.66,0
user_39,26.5,59.0,4.8,0,97.6,Mon,Oct,0,east,variable,0,1,11.03,0
user_108,13.0,82.3,7.1,1,149.0,Sun,Jan,7,south,green,0,5,24.78,0
user_392,9.0,40.6,2.2,1,58.6,Fri,Jan,2,south,fixed,0,1,5.0,0
user_61,23.0,88.5,5.4,0,90.5,Sat,Aug,7,north,fixed,2,6,32.7,1
user_206,30.2,70.0,2.5,0,119.7,Mon,Apr,0,north,variable,2,7,14.77,0
user_359,21.4,53.9,1.7,0,121.8,Tue,Mar,6,west,fixed,1,9,18.65,0
user_113,19.2,61.7,6.9,0,160.2,Sat,Apr,6,south,variable,2,9,38.98,1
user_125,22.9,32.7,7.4,0,66.6,Sat,Apr,6,west,green,0,5,29.58,1
user_497,25.7,54.8,7.6,1,69.6,Tue,Nov,5,west,fixed,4,9,28.65,1
user_90,6.0,50.5,6.4,0,132.7,Fri,May,2,north,green,0,8,25.82,0
user_266,16.1,40.5,4.3,1,109.2,Mon,Apr,6,north,variable,3,8,27.03,1
user_347,13.8,71.8,4.2,1,149.0,Sun,Oct,7,east,variable,1,10,20.12,0
user_161,23.6,23.8,1.7,0,90.3,Tue,Sep,4,east,green,0,6,14.91,0
user_418,24.2,20.3,7.2,1,88.9,Sat,Sep,3,north,variable,1,6,23.94,0
user_15,24.9,86.2,3.5,1,177.7,Sun,Apr,7,east,fixed,3,12,19.48,0
user_158,21.4,68.5,7.6,0,91.6,Mon,Feb,3,east,fixed,0,9,27.5,1
user_92,23.3,49.7,7.3,0,167.5,Sat,Jan,3,north,variable,1,6,29.48,1
user_486,15.0,54.4,5.5,1,136.7,Sat,Jun,3,east,fixed,1,9,21.1,0
user_294,28.4,43.3,6.2,0,127.6,Mon,Sep,6,north,variable,2,8,34.0,1
user_260,31.9,50.5,4.4,0,148.2,Thu,Dec,4,south,green,1,5,21.8,0
user_332,28.9,43.4,4.0,0,120.8,Thu,Apr,4,east,variable,1,5,25.17,0
user_323,19.2,20.8,6.8,0,104.2,Mon,Jun,0,east,variable,3,7,17.64,0
user_22,30.3,52.3,4.2,0,112.2,Sat,Nov,6,south,green,0,9,18.51,0
user_485,10.9,56.3,6.3,0,77.7,Sun,Jul,0,west,variable,0,4,17.28,0
user_75,31.4,56.1,1.7,0,119.8,Sun,Jan,7,west,variable,0,7,26.09,0
user_154,28.4,57.1,3.4,0,114.9,Sat,May,6,north,variable,2,7,27.48,1
user_333,23.1,22.9,3.1,0,173.0,Sat,Dec,6,south,fixed,2,11,27.19,1
user_289,28.9,32.5,6.9,0,127.8,Thu,Apr,5,west,fixed,2,8,29.12,1
user_271,21.5,64.1,5.7,0,104.9,Mon,Feb,2,south,fixed,4,9,22.22,0
user_433,40.7,40.7,5.6,1,116.5,Mon,Mar,2,west,fixed,2,4,23.61,0
user_99,23.1,71.9,5.4,0,118.8,Sat,Feb,3,south,variable,0,11,27.51,1
user_288,15.7,58.1,1.1,0,137.0,Sat,Dec,7,west,fixed,0,7,22.63,0
user_135,16.0,60.6,7.3,1,143.6,Thu,Jul,5,north,fixed,2,9,27.98,1
user_308,15.0,43.5,1.7,0,91.7,Tue,Sep,2,north,green,0,3,9.49,0
user_340,11.6,20.4,5.5,1,75.1,Sun,Sep,2,west,variable,0,4,22.46,0
user_350,11.2,24.6,3.0,0,144.5,Tue,Nov,1,north,fixed,1,6,16.86,0
user_500,16.3,42.1,4.9,1,130.3,Wed,Mar,3,west,fixed,2,8,19.21,0
user_310,35.7,26.9,6.1,0,88.2,Thu,Feb,0,north,fixed,3,2,20.91,0
user_13,30.1,46.4,4.1,0,92.6,Mon,Feb,0,west,fixed,2,5,22.07,0
user_362,21.1,81.4,5.5,0,115.8,Sun,Jan,5,south,variable,1,11,29.64,1
user_420,26.2,72.7,1.9,0,157.0,Mon,Oct,3,north,green,1,8,19.57,0
user_2,21.6,31.5,6.1,1,113.4,Fri,Mar,1,north,fixed,2,6,23.31,0
user_251,23.6,24.1,5.3,0,99.9,Wed,Nov,3,south,variable,0,4,23.23,0
user_220,17.1,22.8,4.2,1,149.3,Tue,Dec,2,south,variable,0,4,9.48,0
user_382,17.7,66.8,5.0,0,121.8,Mon,Sep,7,north,variable,0,6,30.47,1
user_89,17.7,31.9,4.9,0,161.3,Sat,Feb,6,north,variable,0,10,29.18,1
user_304,25.4,32.8,7.9,0,75.1,Wed,Aug,2,west,fixed,2,4,27.23,1
user_67,27.1,34.6,7.2,1,95.3,Thu,Sep,0,north,fixed,1,6,22.44,0
user_228,27.3,56.3,2.2,1,159.8,Thu,Mar,4,east,fixed,0,7,16.13,0
user_203,24.6,34.4,6.4,0,95.7,Mon,Jun,6,west,variable,1,9,27.01,1
user_59,24.2,36.9,2.8,0,119.8,Mon,Feb,7,west,variable,0,8,26.08,0
user_441,19.9,22.6,1.7,0,115.3,Sat,Dec,6,west,variable,3,7,18.99,0
user_392,12.9,64.5,5.9,1,167.1,Mon,Jan,4,south,variable,1,11,25.63,0
user_255,34.1,50.3,7.7,0,128.1,Sat,Jan,1,north,fixed,1,5,15.8,0
user_164,16.7,48.7,4.2,1,190.8,Tue,Dec,3,north,fixed,0,8,31.77,1
user_363,17.6,50.4,2.6,0,129.3,Sat,May,1,east,variable,2,8,15.56,0
user_425,22.5,80.9,3.7,1,134.6,Sun,Nov,1,north,fixed,0,7,10.02,0
user_228,14.0,24.4,5.8,1,108.2,Fri,Dec,2,north,variable,1,11,26.87,1
user_469,25.3,56.0,6.3,1,111.1,Sat,Oct,4,west,green,1,4,10.63,0
user_137,24.6,66.2,7.0,0,151.4,Mon,Oct,6,north,green,0,8,32.86,1
user_68,26.3,78.3,7.8,0,142.3,Sun,May,6,west,fixed,1,12,40.52,1
user_289,18.6,20.4,6.9,0,125.4,Mon,Aug,6,north,fixed,2,8,32.39,1
user_327,27.8,55.8,7.7,0,164.5,Tue,Aug,1,north,variable,2,5,24.59,0
user_319,27.1,73.8,3.5,0,169.5,Fri,Oct,4,west,fixed,2,9,23.3,0
user_173,23.3,25.1,4.8,1,168.1,Thu,Sep,5,west,variable,3,7,20.17,0
user_212,18.2,65.8,3.6,1,111.1,Tue,Oct,1,east,variable,0,4,17.02,0
user_74,12.3,52.7,7.8,1,92.1,Fri,Jan,1,east,green,2,4,20.2,0
user_79,22.4,49.5,7.2,0,133.0,Fri,May,5,south,fixed,2,7,27.17,1
user_426,21.2,54.0,4.1,1,167.5,Tue,Jul,4,east,fixed,1,9,39.41,1
user_387,32.2,77.1,1.5,0,88.3,Thu,Mar,6,east,green,2,7,22.52,0
user_411,12.4,88.3,2.8,0,130.3,Thu,Nov,7,east,fixed,0,13,34.1,1
user_324,17.9,28.9,5.5,1,134.3,Mon,Jun,1,east,variable,1,5,22.25,0
user_245,22.1,30.1,3.2,0,131.6,Sat,May,7,east,fixed,2,10,26.64,1
